agents,games,rounds,rating,acs,k/d,adr,kast,kpr,apr,fkpr,fdpr,kills,deaths,assists,first bloods,first deaths,Player Name,URL
phoenix,(73) 16%,1463,1.08,226.6,1.25,145.6,70%,0.81,0.19,0.14,0.12,1182,949,283,199,175,Amaterasu,https://www.vlr.gg/player/3270/amaterasu?timespan=all
kayo,(56) 12%,1131,1.05,193.1,1.02,125.7,75%,0.68,0.43,0.08,0.07,774,762,487,95,76,Amaterasu,https://www.vlr.gg/player/3270/amaterasu?timespan=all
,,,,,,,,,,,,,,,,,W4siLi,https://www.vlr.gg/player/10118/w4sili?timespan=all
breach,(28) 47%,618,0.88,171.1,0.86,108.9,74%,0.59,0.36,0.06,0.09,367,428,223,37,57,W4siLi,https://www.vlr.gg/player/10118/w4sili?timespan=all
skye,(13) 22%,288,0.72,155.6,0.77,98.7,70%,0.55,0.16,0.08,0.09,157,205,47,23,26,W4siLi,https://www.vlr.gg/player/10118/w4sili?timespan=all
sage,(7) 12%,154,1.04,224.0,1.09,137.7,69%,0.79,0.25,0.10,0.08,122,112,39,15,13,W4siLi,https://www.vlr.gg/player/10118/w4sili?timespan=all
,,,,,,,,,,,,,,,,,TviQ,https://www.vlr.gg/player/82/tviq?timespan=all
jett,(17) 29%,349,1.01,217.7,1.14,128.1,69%,0.77,0.13,0.17,0.15,270,236,47,58,52,TviQ,https://www.vlr.gg/player/82/tviq?timespan=all
sova,(14) 24%,274,,199.6,0.88,124.7,,0.62,0.41,0.11,0.05,170,193,112,29,14,TviQ,https://www.vlr.gg/player/82/tviq?timespan=all
skye,(8) 14%,143,1.10,180.3,1.26,113.4,81%,0.69,0.27,0.08,0.10,98,78,38,11,15,TviQ,https://www.vlr.gg/player/82/tviq?timespan=all
,,,,,,,,,,,,,,,,,Luc1d,https://www.vlr.gg/player/5593/luc1d?timespan=all
jett,(101) 34%,2058,1.08,229.5,1.18,145.4,69%,0.84,0.12,0.20,0.15,1723,1460,246,405,316,Luc1d,https://www.vlr.gg/player/5593/luc1d?timespan=all
raze,(65) 22%,1364,1.08,228.1,1.13,152.2,72%,0.79,0.18,0.17,0.16,1084,961,248,236,225,Luc1d,https://www.vlr.gg/player/5593/luc1d?timespan=all
omen,(31) 10%,670,1.02,186.7,1.06,115.8,74%,0.68,0.25,0.07,0.06,453,427,166,49,37,Luc1d,https://www.vlr.gg/player/5593/luc1d?timespan=all
,,,,,,,,,,,,,,,,,no1syboy,https://www.vlr.gg/player/7046/no1syboy?timespan=all
breach,(123) 37%,2507,0.99,181.0,0.90,114.4,76%,0.63,0.42,0.05,0.07,1577,1752,1054,131,165,no1syboy,https://www.vlr.gg/player/7046/no1syboy?timespan=all
killjoy,(94) 29%,1956,1.01,201.4,1.03,135.1,72%,0.70,0.18,0.08,0.08,1366,1321,347,149,164,no1syboy,https://www.vlr.gg/player/7046/no1syboy?timespan=all
kayo,(34) 10%,713,0.99,197.8,0.93,126.3,75%,0.68,0.51,0.07,0.09,483,521,363,50,61,no1syboy,https://www.vlr.gg/player/7046/no1syboy?timespan=all
,,,,,,,,,,,,,,,,,otom,https://www.vlr.gg/player/4973/otom?timespan=all
skye,(35) 24%,715,0.80,193.2,0.85,117.4,70%,0.65,0.25,0.12,0.15,466,550,179,85,109,otom,https://www.vlr.gg/player/4973/otom?timespan=all
phoenix,(32) 22%,683,0.99,242.7,1.07,150.7,66%,0.82,0.24,0.16,0.15,563,524,164,108,95,otom,https://www.vlr.gg/player/4973/otom?timespan=all
yoru,(28) 19%,591,0.77,230.2,1.00,134.5,62%,0.79,0.25,0.19,0.15,464,466,150,111,91,otom,https://www.vlr.gg/player/4973/otom?timespan=all
,,,,,,,,,,,,,,,,,DEATHMAKER,https://www.vlr.gg/player/3628/deathmaker?timespan=all
jett,(302) 59%,6133,1.24,269.6,1.37,169.0,72%,0.95,0.14,0.23,0.15,5857,4271,882,1380,926,DEATHMAKER,https://www.vlr.gg/player/3628/deathmaker?timespan=all
chamber,(65) 13%,1374,1.20,248.1,1.33,158.5,72%,0.89,0.13,0.17,0.13,1216,913,181,228,177,DEATHMAKER,https://www.vlr.gg/player/3628/deathmaker?timespan=all
raze,(64) 13%,1367,1.12,247.7,1.18,161.7,70%,0.85,0.18,0.19,0.18,1167,990,248,254,240,DEATHMAKER,https://www.vlr.gg/player/3628/deathmaker?timespan=all
,,,,,,,,,,,,,,,,,Flex1n,https://www.vlr.gg/player/4705/flex1n?timespan=all
omen,(108) 58%,2258,1.04,192.0,1.03,119.4,74%,0.68,0.46,0.08,0.07,1528,1489,1030,106,86,Flex1n,https://www.vlr.gg/player/4705/flex1n?timespan=all
viper,(39) 21%,865,1.14,207.0,1.08,141.0,77%,0.71,0.31,0.10,0.08,616,571,266,48,39,Flex1n,https://www.vlr.gg/player/4705/flex1n?timespan=all
astra,(18) 10%,386,1.05,195.2,1.05,126.9,74%,0.71,0.32,0.07,0.08,274,262,122,20,23,Flex1n,https://www.vlr.gg/player/4705/flex1n?timespan=all
,,,,,,,,,,,,,,,,,DPS,https://www.vlr.gg/player/130/dps?timespan=all
sova,(76) 56%,1559,1.24,221.0,1.22,145.8,80%,0.76,0.36,0.08,0.05,1180,970,555,130,71,DPS,https://www.vlr.gg/player/130/dps?timespan=all
omen,(29) 21%,598,,222.6,1.25,141.8,,0.80,0.21,0.11,0.06,477,382,127,65,27,DPS,https://www.vlr.gg/player/130/dps?timespan=all
breach,(25) 18%,505,,181.4,1.04,104.8,,0.66,0.34,0.08,0.06,335,322,173,42,16,DPS,https://www.vlr.gg/player/130/dps?timespan=all
,,,,,,,,,,,,,,,,,Smoggy,https://www.vlr.gg/player/4742/smoggy?timespan=all
jett,(123) 32%,2657,1.18,250.0,1.29,157.3,73%,0.89,0.16,0.17,0.14,2376,1836,421,436,347,Smoggy,https://www.vlr.gg/player/4742/smoggy?timespan=all
killjoy,(38) 10%,835,1.07,209.1,1.14,140.8,73%,0.76,0.14,0.07,0.08,633,557,116,54,62,Smoggy,https://www.vlr.gg/player/4742/smoggy?timespan=all
raze,(38) 10%,809,1.12,227.6,1.17,152.5,76%,0.82,0.18,0.13,0.09,664,566,145,68,50,Smoggy,https://www.vlr.gg/player/4742/smoggy?timespan=all
,,,,,,,,,,,,,,,,,Medusa,https://www.vlr.gg/player/993/medusa?timespan=all
sova,(70) 28%,1429,1.10,215.4,1.22,137.3,74%,0.75,0.32,0.09,0.07,1067,874,453,127,93,Medusa,https://www.vlr.gg/player/993/medusa?timespan=all
killjoy,(62) 25%,1291,0.99,203.5,1.04,142.7,69%,0.72,0.16,0.10,0.12,933,901,211,135,154,Medusa,https://www.vlr.gg/player/993/medusa?timespan=all
cypher,(23) 9%,496,0.98,204.5,1.09,132.9,68%,0.73,0.21,0.10,0.11,360,330,103,51,55,Medusa,https://www.vlr.gg/player/993/medusa?timespan=all
,,,,,,,,,,,,,,,,,falfalfal,https://www.vlr.gg/player/2382/falfalfal?timespan=all
omen,(78) 34%,1551,0.83,165.9,0.94,101.3,70%,0.62,0.24,0.07,0.08,965,1027,375,106,123,falfalfal,https://www.vlr.gg/player/2382/falfalfal?timespan=all
brimstone,(40) 18%,841,1.28,188.3,1.02,118.4,85%,0.67,0.29,0.09,0.07,566,553,240,74,62,falfalfal,https://www.vlr.gg/player/2382/falfalfal?timespan=all
astra,(31) 14%,656,0.90,168.3,0.94,103.3,70%,0.62,0.24,0.07,0.06,408,434,157,47,42,falfalfal,https://www.vlr.gg/player/2382/falfalfal?timespan=all
,,,,,,,,,,,,,,,,,krozera,https://www.vlr.gg/player/9297/krozera?timespan=all
jett,(60) 74%,1212,1.10,239.8,1.19,143.1,69%,0.84,0.17,0.21,0.16,1015,851,204,258,199,krozera,https://www.vlr.gg/player/9297/krozera?timespan=all
raze,(17) 21%,339,1.10,258.1,1.26,166.1,68%,0.91,0.18,0.17,0.21,308,244,61,58,72,krozera,https://www.vlr.gg/player/9297/krozera?timespan=all
reyna,(3) 4%,64,1.28,263.0,1.32,147.5,81%,0.91,0.27,0.20,0.11,58,44,17,13,7,krozera,https://www.vlr.gg/player/9297/krozera?timespan=all
,,,,,,,,,,,,,,,,,skrawl,https://www.vlr.gg/player/1198/skrawl?timespan=all
sova,(292) 78%,6141,1.14,208.9,1.12,138.6,74%,0.71,0.34,0.07,0.06,4362,3895,2064,460,343,skrawl,https://www.vlr.gg/player/1198/skrawl?timespan=all
fade,(24) 6%,486,1.12,216.8,1.14,141.8,75%,0.74,0.31,0.08,0.06,361,318,153,37,29,skrawl,https://www.vlr.gg/player/1198/skrawl?timespan=all
viper,(23) 6%,457,1.03,190.1,0.99,127.2,74%,0.65,0.31,0.07,0.07,298,301,142,31,33,skrawl,https://www.vlr.gg/player/1198/skrawl?timespan=all
,,,,,,,,,,,,,,,,,heat,https://www.vlr.gg/player/8673/heat?timespan=all
jett,(184) 66%,3860,1.17,254.0,1.32,156.0,71%,0.92,0.13,0.18,0.13,3568,2705,520,713,507,heat,https://www.vlr.gg/player/8673/heat?timespan=all
chamber,(30) 11%,636,1.18,230.8,1.29,151.4,72%,0.85,0.12,0.13,0.11,542,420,74,83,73,heat,https://www.vlr.gg/player/8673/heat?timespan=all
kayo,(21) 8%,458,1.03,200.3,1.00,132.4,71%,0.72,0.43,0.08,0.11,330,330,196,35,51,heat,https://www.vlr.gg/player/8673/heat?timespan=all
,,,,,,,,,,,,,,,,,Crws,https://www.vlr.gg/player/3977/crws?timespan=all
breach,(133) 38%,2741,0.89,186.9,0.96,116.8,72%,0.66,0.36,0.07,0.08,1808,1876,980,187,219,Crws,https://www.vlr.gg/player/3977/crws?timespan=all
skye,(34) 10%,741,0.92,191.3,0.94,123.3,71%,0.66,0.28,0.08,0.10,490,521,209,55,73,Crws,https://www.vlr.gg/player/3977/crws?timespan=all
sage,(34) 10%,700,0.90,175.5,0.91,116.1,69%,0.63,0.32,0.09,0.12,439,485,223,61,85,Crws,https://www.vlr.gg/player/3977/crws?timespan=all
,,,,,,,,,,,,,,,,,daynos,https://www.vlr.gg/player/8097/daynos?timespan=all
breach,(12) 15%,250,0.95,178.8,0.89,119.7,74%,0.61,0.31,0.05,0.05,153,172,77,12,13,daynos,https://www.vlr.gg/player/8097/daynos?timespan=all
omen,(12) 15%,249,1.00,208.8,1.00,133.7,79%,0.75,0.28,0.10,0.08,186,186,70,26,21,daynos,https://www.vlr.gg/player/8097/daynos?timespan=all
jett,(11) 14%,238,1.10,193.7,0.99,120.6,65%,0.67,0.16,0.13,0.11,160,161,38,31,26,daynos,https://www.vlr.gg/player/8097/daynos?timespan=all
,,,,,,,,,,,,,,,,,eleo,https://www.vlr.gg/player/3934/eleo?timespan=all
sova,(248) 62%,5099,1.09,194.8,1.07,131.2,75%,0.65,0.35,0.07,0.06,3336,3109,1809,373,313,eleo,https://www.vlr.gg/player/3934/eleo?timespan=all
fade,(45) 11%,909,0.92,175.1,0.87,116.4,72%,0.59,0.38,0.07,0.08,532,610,343,68,75,eleo,https://www.vlr.gg/player/3934/eleo?timespan=all
breach,(44) 11%,918,0.98,184.9,0.91,124.2,75%,0.62,0.42,0.07,0.08,571,628,381,61,75,eleo,https://www.vlr.gg/player/3934/eleo?timespan=all
,,,,,,,,,,,,,,,,,Kevzii,https://www.vlr.gg/player/7746/kevzii?timespan=all
sova,(128) 50%,2702,1.15,215.3,1.12,147.2,74%,0.74,0.33,0.08,0.06,1987,1775,900,205,162,Kevzii,https://www.vlr.gg/player/7746/kevzii?timespan=all
omen,(24) 9%,500,1.05,189.2,1.02,125.4,75%,0.68,0.44,0.07,0.06,342,336,222,36,29,Kevzii,https://www.vlr.gg/player/7746/kevzii?timespan=all
fade,(22) 9%,457,0.97,188.4,0.94,125.1,70%,0.67,0.35,0.04,0.08,307,326,162,17,38,Kevzii,https://www.vlr.gg/player/7746/kevzii?timespan=all
,,,,,,,,,,,,,,,,,poem,https://www.vlr.gg/player/1972/poem?timespan=all
breach,(65) 58%,1293,0.81,161.0,0.83,106.2,67%,0.58,0.40,0.08,0.08,748,898,513,98,105,poem,https://www.vlr.gg/player/1972/poem?timespan=all
skye,(15) 13%,313,0.90,162.3,0.93,101.5,67%,0.60,0.24,0.08,0.12,187,202,74,24,37,poem,https://www.vlr.gg/player/1972/poem?timespan=all
raze,(11) 10%,225,0.73,205.4,0.95,140.9,57%,0.70,0.17,0.15,0.15,158,167,39,33,33,poem,https://www.vlr.gg/player/1972/poem?timespan=all
,,,,,,,,,,,,,,,,,Taimou,https://www.vlr.gg/player/81/taimou?timespan=all
sova,(75) 47%,1565,1.07,219.7,1.10,140.5,74%,0.75,0.35,0.10,0.08,1167,1057,553,157,120,Taimou,https://www.vlr.gg/player/81/taimou?timespan=all
jett,(17) 11%,329,1.06,256.5,1.09,155.1,72%,0.86,0.26,0.22,0.22,283,259,86,73,67,Taimou,https://www.vlr.gg/player/81/taimou?timespan=all
cypher,(13) 8%,283,,212.2,1.16,142.6,,0.76,0.25,0.08,0.10,215,186,71,24,27,Taimou,https://www.vlr.gg/player/81/taimou?timespan=all
,,,,,,,,,,,,,,,,,MaFiN,https://www.vlr.gg/player/2654/mafin?timespan=all
skye,(104) 29%,2200,0.95,180.2,0.96,115.0,72%,0.65,0.31,0.07,0.07,1438,1498,692,143,147,MaFiN,https://www.vlr.gg/player/2654/mafin?timespan=all
breach,(102) 28%,2190,0.96,172.2,0.94,110.7,75%,0.62,0.47,0.05,0.06,1350,1442,1023,106,135,MaFiN,https://www.vlr.gg/player/2654/mafin?timespan=all
omen,(44) 12%,927,0.98,190.5,1.05,116.4,74%,0.69,0.38,0.08,0.06,643,610,350,70,56,MaFiN,https://www.vlr.gg/player/2654/mafin?timespan=all
,,,,,,,,,,,,,,,,,PPDBJ,https://www.vlr.gg/player/7763/ppdbj?timespan=all
killjoy,(62) 31%,1290,1.12,215.4,1.21,142.0,74%,0.76,0.16,0.11,0.09,984,815,205,141,114,PPDBJ,https://www.vlr.gg/player/7763/ppdbj?timespan=all
omen,(59) 29%,1247,0.93,192.0,1.01,124.2,69%,0.69,0.22,0.07,0.08,862,853,278,86,103,PPDBJ,https://www.vlr.gg/player/7763/ppdbj?timespan=all
chamber,(21) 10%,452,1.12,217.5,1.23,138.4,71%,0.79,0.11,0.12,0.12,359,293,51,47,50,PPDBJ,https://www.vlr.gg/player/7763/ppdbj?timespan=all
,,,,,,,,,,,,,,,,,sh1vy,https://www.vlr.gg/player/3640/sh1vy?timespan=all
sova,(192) 56%,4069,1.02,173.6,0.95,119.2,74%,0.59,0.35,0.04,0.04,2394,2517,1415,148,183,sh1vy,https://www.vlr.gg/player/3640/sh1vy?timespan=all
breach,(74) 22%,1541,0.94,159.4,0.86,104.1,73%,0.56,0.39,0.05,0.06,861,1007,598,72,94,sh1vy,https://www.vlr.gg/player/3640/sh1vy?timespan=all
skye,(30) 9%,601,0.87,163.2,0.81,105.7,68%,0.57,0.25,0.05,0.06,343,421,148,29,34,sh1vy,https://www.vlr.gg/player/3640/sh1vy?timespan=all
,,,,,,,,,,,,,,,,,kamo,https://www.vlr.gg/player/14681/kamo?timespan=all
jett,(100) 56%,2074,1.17,262.3,1.27,170.3,70%,0.93,0.17,0.20,0.16,1933,1521,358,406,339,kamo,https://www.vlr.gg/player/14681/kamo?timespan=all
raze,(35) 19%,768,1.10,249.5,1.11,164.2,71%,0.83,0.20,0.17,0.17,640,577,157,130,129,kamo,https://www.vlr.gg/player/14681/kamo?timespan=all
chamber,(17) 9%,332,1.19,247.4,1.34,162.5,68%,0.91,0.09,0.17,0.10,301,224,30,56,33,kamo,https://www.vlr.gg/player/14681/kamo?timespan=all
,,,,,,,,,,,,,,,,,Dark3st,https://www.vlr.gg/player/6437/dark3st?timespan=all
kayo,(282) 26%,5778,1.14,219.2,1.11,141.9,76%,0.75,0.53,0.10,0.09,4338,3919,3038,593,530,Dark3st,https://www.vlr.gg/player/6437/dark3st?timespan=all
breach,(263) 25%,5403,1.18,215.4,1.18,136.6,78%,0.75,0.55,0.08,0.08,4051,3432,2946,451,429,Dark3st,https://www.vlr.gg/player/6437/dark3st?timespan=all
viper,(232) 22%,4827,1.17,230.6,1.20,150.3,74%,0.79,0.32,0.12,0.10,3819,3174,1558,579,485,Dark3st,https://www.vlr.gg/player/6437/dark3st?timespan=all
,,,,,,,,,,,,,,,,,C0M,https://www.vlr.gg/player/619/c0m?timespan=all
sova,(159) 33%,3427,1.05,200.0,1.04,135.3,75%,0.67,0.33,0.08,0.07,2305,2217,1138,272,215,C0M,https://www.vlr.gg/player/619/c0m?timespan=all
viper,(98) 21%,2018,1.07,204.5,1.12,134.3,74%,0.71,0.32,0.08,0.09,1437,1282,637,168,174,C0M,https://www.vlr.gg/player/619/c0m?timespan=all
cypher,(69) 15%,1375,1.10,206.3,1.25,131.0,74%,0.74,0.22,0.11,0.08,1023,817,302,146,113,C0M,https://www.vlr.gg/player/619/c0m?timespan=all
,,,,,,,,,,,,,,,,,Toronto,https://www.vlr.gg/player/558/toronto?timespan=all
jett,(189) 55%,3930,0.93,228.7,1.09,137.4,67%,0.80,0.16,0.17,0.15,3153,2885,627,681,545,Toronto,https://www.vlr.gg/player/558/toronto?timespan=all
raze,(33) 10%,683,1.07,228.3,1.04,149.9,71%,0.76,0.22,0.16,0.12,518,497,153,108,80,Toronto,https://www.vlr.gg/player/558/toronto?timespan=all
sova,(27) 8%,572,1.16,215.1,1.18,141.9,76%,0.75,0.28,0.09,0.06,427,362,158,53,35,Toronto,https://www.vlr.gg/player/558/toronto?timespan=all
,,,,,,,,,,,,,,,,,BABYBAY,https://www.vlr.gg/player/2170/babybay?timespan=all
jett,(270) 74%,5519,1.18,256.2,1.27,156.6,73%,0.88,0.20,0.21,0.14,4834,3817,1130,1168,785,BABYBAY,https://www.vlr.gg/player/2170/babybay?timespan=all
raze,(25) 7%,544,1.05,233.8,0.99,156.1,69%,0.76,0.23,0.15,0.18,416,421,126,79,98,BABYBAY,https://www.vlr.gg/player/2170/babybay?timespan=all
neon,(24) 7%,530,1.01,230.0,1.05,147.7,69%,0.78,0.22,0.19,0.18,413,395,116,99,96,BABYBAY,https://www.vlr.gg/player/2170/babybay?timespan=all
,,,,,,,,,,,,,,,,,mikigoalie,https://www.vlr.gg/player/3819/mikigoalie?timespan=all
jett,(123) 75%,2547,1.06,244.8,1.16,149.4,71%,0.85,0.19,0.20,0.13,2153,1855,483,497,333,mikigoalie,https://www.vlr.gg/player/3819/mikigoalie?timespan=all
sage,(24) 15%,478,0.84,208.8,1.13,129.6,69%,0.75,0.32,0.08,0.10,358,318,154,39,46,mikigoalie,https://www.vlr.gg/player/3819/mikigoalie?timespan=all
chamber,(17) 10%,364,1.20,249.1,1.29,158.5,70%,0.91,0.12,0.11,0.10,330,256,43,41,36,mikigoalie,https://www.vlr.gg/player/3819/mikigoalie?timespan=all
,,,,,,,,,,,,,,,,,trent,https://www.vlr.gg/player/15500/trent?timespan=all
sova,(153) 43%,3219,1.20,223.8,1.21,151.2,75%,0.77,0.33,0.08,0.07,2488,2052,1056,261,217,trent,https://www.vlr.gg/player/15500/trent?timespan=all
viper,(61) 17%,1340,1.12,218.3,1.14,147.5,76%,0.76,0.29,0.09,0.08,1015,889,383,117,105,trent,https://www.vlr.gg/player/15500/trent?timespan=all
fade,(41) 11%,882,1.09,196.0,1.00,131.3,77%,0.67,0.42,0.07,0.09,588,586,372,64,79,trent,https://www.vlr.gg/player/15500/trent?timespan=all
,,,,,,,,,,,,,,,,,w1zard,https://www.vlr.gg/player/5690/w1zard?timespan=all
sova,(23) 38%,477,0.95,214.5,1.05,136.4,72%,0.71,0.32,0.07,0.06,338,322,151,34,27,w1zard,https://www.vlr.gg/player/5690/w1zard?timespan=all
omen,(12) 20%,225,1.20,235.8,1.24,147.2,93%,0.81,0.30,0.16,0.08,183,148,67,36,18,w1zard,https://www.vlr.gg/player/5690/w1zard?timespan=all
sage,(6) 10%,117,1.04,199.2,1.06,117.6,70%,0.71,0.29,0.06,0.05,83,78,34,7,6,w1zard,https://www.vlr.gg/player/5690/w1zard?timespan=all
,,,,,,,,,,,,,,,,,BORKUM,https://www.vlr.gg/player/2333/borkum?timespan=all
omen,(103) 29%,2116,1.05,199.7,1.06,128.9,75%,0.71,0.37,0.09,0.09,1498,1411,789,195,175,BORKUM,https://www.vlr.gg/player/2333/borkum?timespan=all
astra,(83) 23%,1770,1.03,188.1,1.03,123.9,71%,0.68,0.30,0.07,0.07,1206,1172,527,116,131,BORKUM,https://www.vlr.gg/player/2333/borkum?timespan=all
viper,(70) 19%,1450,1.05,208.0,1.03,135.7,72%,0.70,0.37,0.09,0.08,1010,984,541,125,112,BORKUM,https://www.vlr.gg/player/2333/borkum?timespan=all
,,,,,,,,,,,,,,,,,rEplan,https://www.vlr.gg/player/137/replan?timespan=all
raze,(184) 56%,3896,1.11,260.4,1.17,165.1,73%,0.85,0.25,0.17,0.13,3317,2825,967,656,447,rEplan,https://www.vlr.gg/player/137/replan?timespan=all
jett,(101) 31%,2131,1.04,235.4,1.13,143.2,69%,0.83,0.16,0.19,0.16,1762,1553,343,403,346,rEplan,https://www.vlr.gg/player/137/replan?timespan=all
chamber,(33) 10%,690,1.08,235.6,1.17,150.7,69%,0.82,0.18,0.18,0.15,568,485,125,123,101,rEplan,https://www.vlr.gg/player/137/replan?timespan=all
,,,,,,,,,,,,,,,,,benzki,https://www.vlr.gg/player/4234/benzki?timespan=all
omen,(86) 27%,1772,1.08,230.4,1.10,145.1,75%,0.80,0.31,0.12,0.11,1418,1284,549,220,200,benzki,https://www.vlr.gg/player/4234/benzki?timespan=all
astra,(67) 21%,1414,1.06,217.9,1.12,140.3,72%,0.79,0.31,0.10,0.10,1110,991,444,142,142,benzki,https://www.vlr.gg/player/4234/benzki?timespan=all
viper,(42) 13%,907,1.03,227.5,1.09,147.6,71%,0.81,0.25,0.13,0.13,732,669,224,120,114,benzki,https://www.vlr.gg/player/4234/benzki?timespan=all
,,,,,,,,,,,,,,,,,kENZ,https://www.vlr.gg/player/203/kenz?timespan=all
sova,(59) 30%,1291,1.14,210.3,1.11,142.6,74%,0.74,0.26,0.05,0.06,953,861,330,68,78,kENZ,https://www.vlr.gg/player/203/kenz?timespan=all
fade,(24) 12%,492,1.00,191.6,0.97,124.6,72%,0.65,0.34,0.06,0.05,319,330,166,30,27,kENZ,https://www.vlr.gg/player/203/kenz?timespan=all
breach,(23) 12%,503,1.02,188.0,0.93,124.0,74%,0.64,0.44,0.06,0.05,320,344,223,31,26,kENZ,https://www.vlr.gg/player/203/kenz?timespan=all
,,,,,,,,,,,,,,,,,maou,https://www.vlr.gg/player/2373/maou?timespan=all
sova,(100) 70%,2132,1.09,202.7,1.05,135.9,74%,0.69,0.34,0.06,0.06,1479,1411,725,121,128,maou,https://www.vlr.gg/player/2373/maou?timespan=all
fade,(13) 9%,248,1.09,201.6,1.03,131.4,77%,0.72,0.38,0.06,0.04,179,174,94,14,10,maou,https://www.vlr.gg/player/2373/maou?timespan=all
skye,(9) 6%,179,0.98,189.8,0.95,123.0,75%,0.66,0.39,0.07,0.06,119,125,69,12,11,maou,https://www.vlr.gg/player/2373/maou?timespan=all
,,,,,,,,,,,,,,,,,EXTREMEE,https://www.vlr.gg/player/8040/extremee?timespan=all
omen,(32) 27%,637,1.01,179.8,1.03,112.3,74%,0.67,0.28,0.05,0.05,425,413,181,32,34,EXTREMEE,https://www.vlr.gg/player/8040/extremee?timespan=all
astra,(25) 21%,535,1.00,174.8,0.95,115.8,72%,0.65,0.34,0.06,0.05,348,365,183,31,29,EXTREMEE,https://www.vlr.gg/player/8040/extremee?timespan=all
killjoy,(23) 19%,472,1.14,185.8,0.98,122.0,76%,0.64,0.18,0.05,0.04,304,309,85,24,17,EXTREMEE,https://www.vlr.gg/player/8040/extremee?timespan=all
,,,,,,,,,,,,,,,,,Nartzie,https://www.vlr.gg/player/6060/nartzie?timespan=all
sova,(94) 44%,1865,1.16,225.9,1.18,146.1,76%,0.77,0.37,0.06,0.06,1427,1210,691,106,112,Nartzie,https://www.vlr.gg/player/6060/nartzie?timespan=all
viper,(29) 13%,584,1.08,211.2,1.08,139.5,73%,0.73,0.34,0.08,0.07,427,397,196,47,42,Nartzie,https://www.vlr.gg/player/6060/nartzie?timespan=all
killjoy,(16) 7%,327,0.94,188.8,0.99,131.8,70%,0.68,0.18,0.06,0.08,221,224,60,20,27,Nartzie,https://www.vlr.gg/player/6060/nartzie?timespan=all
,,,,,,,,,,,,,,,,,FrizzNatsz,https://www.vlr.gg/player/4870/frizznatsz?timespan=all
sova,(129) 52%,2658,0.99,208.3,1.07,135.6,69%,0.71,0.33,0.08,0.08,1875,1748,865,207,224,FrizzNatsz,https://www.vlr.gg/player/4870/frizznatsz?timespan=all
skye,(40) 16%,838,0.93,189.9,0.92,123.0,71%,0.66,0.31,0.08,0.11,556,604,262,63,90,FrizzNatsz,https://www.vlr.gg/player/4870/frizznatsz?timespan=all
fade,(26) 11%,548,0.96,179.9,0.95,120.5,71%,0.65,0.28,0.07,0.09,357,374,151,40,50,FrizzNatsz,https://www.vlr.gg/player/4870/frizznatsz?timespan=all
,,,,,,,,,,,,,,,,,bezn1,https://www.vlr.gg/player/1567/bezn1?timespan=all
killjoy,(52) 18%,1060,1.06,211.2,1.11,141.9,72%,0.75,0.22,0.12,0.11,795,719,232,122,113,bezn1,https://www.vlr.gg/player/1567/bezn1?timespan=all
cypher,(41) 14%,853,0.99,201.9,1.00,131.5,69%,0.71,0.24,0.08,0.10,605,605,204,69,75,bezn1,https://www.vlr.gg/player/1567/bezn1?timespan=all
jett,(41) 14%,841,1.03,234.2,1.06,141.9,68%,0.79,0.18,0.19,0.14,664,627,153,157,116,bezn1,https://www.vlr.gg/player/1567/bezn1?timespan=all
,,,,,,,,,,,,,,,,,AreyouRyu,https://www.vlr.gg/player/13730/areyouryu?timespan=all
sova,(44) 40%,907,0.87,155.5,0.82,105.1,69%,0.54,0.27,0.04,0.05,491,601,241,40,47,AreyouRyu,https://www.vlr.gg/player/13730/areyouryu?timespan=all
raze,(18) 16%,385,0.93,211.1,0.96,133.1,68%,0.73,0.20,0.10,0.14,280,291,77,38,54,AreyouRyu,https://www.vlr.gg/player/13730/areyouryu?timespan=all
sage,(17) 15%,354,0.90,181.2,0.90,114.2,69%,0.66,0.31,0.07,0.08,232,258,110,26,27,AreyouRyu,https://www.vlr.gg/player/13730/areyouryu?timespan=all
,,,,,,,,,,,,,,,,,FRESH,https://www.vlr.gg/player/1884/fresh?timespan=all
sova,(53) 43%,1077,1.02,202.8,1.08,132.5,70%,0.67,0.43,0.06,0.06,721,670,465,69,66,FRESH,https://www.vlr.gg/player/1884/fresh?timespan=all
sage,(22) 18%,460,1.00,195.8,0.98,124.5,75%,0.71,0.25,0.08,0.08,326,331,114,37,37,FRESH,https://www.vlr.gg/player/1884/fresh?timespan=all
astra,(19) 15%,399,1.00,189.1,0.99,124.5,72%,0.68,0.36,0.09,0.09,271,274,142,35,34,FRESH,https://www.vlr.gg/player/1884/fresh?timespan=all
,,,,,,,,,,,,,,,,,Marw0ll,https://www.vlr.gg/player/3605/marw0ll?timespan=all
sova,(78) 65%,1627,1.12,201.0,1.07,133.6,73%,0.69,0.37,0.05,0.05,1121,1043,608,85,81,Marw0ll,https://www.vlr.gg/player/3605/marw0ll?timespan=all
breach,(18) 15%,394,1.08,179.2,0.89,122.0,76%,0.61,0.43,0.05,0.05,239,268,170,19,20,Marw0ll,https://www.vlr.gg/player/3605/marw0ll?timespan=all
skye,(13) 11%,277,0.97,181.6,0.96,118.6,71%,0.66,0.29,0.06,0.08,182,189,79,18,21,Marw0ll,https://www.vlr.gg/player/3605/marw0ll?timespan=all
