agents,games,rounds,rating,acs,k/d,adr,kast,kpr,apr,fkpr,fdpr,kills,deaths,assists,first bloods,first deaths,Player Name,URL
,,,,,,,,,,,,,,,,,neto,https://www.vlr.gg/player/2818/neto?timespan=all
jett,(46) 32%,909,1.00,228.8,1.06,141.0,66%,0.80,0.12,0.22,0.18,730,691,113,203,166,neto,https://www.vlr.gg/player/2818/neto?timespan=all
chamber,(28) 20%,618,1.09,227.4,1.19,145.9,68%,0.82,0.09,0.19,0.14,506,424,56,118,86,neto,https://www.vlr.gg/player/2818/neto?timespan=all
killjoy,(23) 16%,527,1.01,208.8,1.07,138.3,66%,0.73,0.15,0.13,0.10,386,361,80,67,53,neto,https://www.vlr.gg/player/2818/neto?timespan=all
,,,,,,,,,,,,,,,,,Esperanza,https://www.vlr.gg/player/1952/esperanza?timespan=all
killjoy,(88) 28%,1817,1.07,217.9,1.18,142.8,73%,0.78,0.17,0.12,0.09,1410,1197,312,214,166,Esperanza,https://www.vlr.gg/player/1952/esperanza?timespan=all
sova,(68) 22%,1398,1.06,206.4,1.07,135.5,72%,0.73,0.26,0.10,0.07,1019,949,367,139,101,Esperanza,https://www.vlr.gg/player/1952/esperanza?timespan=all
breach,(39) 13%,823,1.12,179.4,0.96,117.7,78%,0.64,0.41,0.07,0.06,530,552,334,58,50,Esperanza,https://www.vlr.gg/player/1952/esperanza?timespan=all
,,,,,,,,,,,,,,,,,PHYRN,https://www.vlr.gg/player/1146/phyrn?timespan=all
cypher,(107) 43%,2166,1.07,197.7,1.11,129.4,74%,0.70,0.26,0.07,0.07,1527,1380,557,156,135,PHYRN,https://www.vlr.gg/player/1146/phyrn?timespan=all
killjoy,(86) 35%,1815,1.13,207.1,1.20,136.9,75%,0.74,0.20,0.07,0.05,1337,1115,359,124,97,PHYRN,https://www.vlr.gg/player/1146/phyrn?timespan=all
omen,(15) 6%,311,0.94,186.1,0.86,117.8,68%,0.62,0.42,0.05,0.08,194,226,130,16,26,PHYRN,https://www.vlr.gg/player/1146/phyrn?timespan=all
,,,,,,,,,,,,,,,,,MaximN,https://www.vlr.gg/player/15491/maximn?timespan=all
chamber,(47) 29%,955,1.26,235.0,1.46,151.8,77%,0.87,0.15,0.15,0.08,828,569,139,144,72,MaximN,https://www.vlr.gg/player/15491/maximn?timespan=all
omen,(15) 9%,309,0.96,182.6,0.93,120.0,78%,0.64,0.46,0.06,0.05,197,211,143,17,16,MaximN,https://www.vlr.gg/player/15491/maximn?timespan=all
yoru,(12) 7%,252,1.10,229.2,1.10,146.1,78%,0.77,0.36,0.17,0.14,195,178,91,42,36,MaximN,https://www.vlr.gg/player/15491/maximn?timespan=all
,,,,,,,,,,,,,,,,,Zez0h,https://www.vlr.gg/player/29099/zez0h?timespan=all
kayo,(14) 27%,258,0.98,193.7,0.84,129.4,70%,0.66,0.42,0.05,0.08,170,203,108,13,20,Zez0h,https://www.vlr.gg/player/29099/zez0h?timespan=all
breach,(9) 17%,175,0.96,178.2,0.85,118.5,69%,0.63,0.33,0.05,0.03,110,129,58,9,5,Zez0h,https://www.vlr.gg/player/29099/zez0h?timespan=all
omen,(6) 12%,101,1.24,208.7,1.19,130.4,77%,0.73,0.51,0.10,0.04,74,62,52,10,4,Zez0h,https://www.vlr.gg/player/29099/zez0h?timespan=all
,,,,,,,,,,,,,,,,,thief,https://www.vlr.gg/player/69/thief?timespan=all
reyna,(174) 27%,3696,1.14,238.6,1.17,151.8,72%,0.85,0.18,0.15,0.14,3143,2684,681,542,522,thief,https://www.vlr.gg/player/69/thief?timespan=all
raze,(112) 17%,2300,1.12,250.8,1.17,161.0,74%,0.85,0.22,0.15,0.13,1948,1664,512,350,298,thief,https://www.vlr.gg/player/69/thief?timespan=all
omen,(109) 17%,2314,1.08,203.2,1.08,128.1,78%,0.73,0.42,0.07,0.07,1689,1558,963,171,156,thief,https://www.vlr.gg/player/69/thief?timespan=all
,,,,,,,,,,,,,,,,,Saitama,https://www.vlr.gg/player/44795/saitama?timespan=all
omen,(22) 56%,475,1.17,225.8,1.14,147.5,75%,0.78,0.40,0.12,0.07,371,326,189,57,33,Saitama,https://www.vlr.gg/player/44795/saitama?timespan=all
brimstone,(7) 18%,155,0.94,196.6,0.86,130.6,69%,0.63,0.45,0.12,0.10,98,114,70,18,15,Saitama,https://www.vlr.gg/player/44795/saitama?timespan=all
viper,(6) 15%,124,1.00,204.7,0.97,137.3,69%,0.70,0.27,0.09,0.07,87,90,34,11,9,Saitama,https://www.vlr.gg/player/44795/saitama?timespan=all
,,,,,,,,,,,,,,,,,furyan,https://www.vlr.gg/player/12571/furyan?timespan=all
jett,(71) 38%,1420,1.01,231.5,1.08,148.4,67%,0.83,0.16,0.20,0.18,1174,1087,222,287,261,furyan,https://www.vlr.gg/player/12571/furyan?timespan=all
raze,(22) 12%,455,0.97,225.7,0.91,153.7,68%,0.73,0.24,0.13,0.15,331,365,111,61,67,furyan,https://www.vlr.gg/player/12571/furyan?timespan=all
sova,(21) 11%,440,1.16,216.0,1.16,146.1,76%,0.75,0.38,0.07,0.05,328,283,165,31,21,furyan,https://www.vlr.gg/player/12571/furyan?timespan=all
,,,,,,,,,,,,,,,,,mishu,https://www.vlr.gg/player/6364/mishu?timespan=all
sova,(89) 49%,1861,0.98,199.8,0.94,136.2,72%,0.67,0.32,0.08,0.08,1241,1324,595,146,143,mishu,https://www.vlr.gg/player/6364/mishu?timespan=all
cypher,(16) 9%,346,1.01,201.0,1.05,133.2,75%,0.73,0.24,0.07,0.09,254,243,82,23,32,mishu,https://www.vlr.gg/player/6364/mishu?timespan=all
killjoy,(14) 8%,327,0.87,179.6,0.90,123.9,72%,0.64,0.20,0.09,0.08,209,231,64,31,27,mishu,https://www.vlr.gg/player/6364/mishu?timespan=all
,,,,,,,,,,,,,,,,,randyySAVAGE,https://www.vlr.gg/player/146/randyysavage?timespan=all
killjoy,(289) 42%,5878,1.06,213.7,1.11,141.9,73%,0.73,0.20,0.10,0.09,4287,3846,1182,610,536,randyySAVAGE,https://www.vlr.gg/player/146/randyysavage?timespan=all
cypher,(155) 22%,3222,0.96,189.1,0.95,119.5,71%,0.66,0.24,0.09,0.10,2122,2238,761,280,271,randyySAVAGE,https://www.vlr.gg/player/146/randyysavage?timespan=all
viper,(107) 15%,2210,1.08,215.1,1.14,141.7,72%,0.76,0.26,0.11,0.09,1676,1471,581,237,208,randyySAVAGE,https://www.vlr.gg/player/146/randyysavage?timespan=all
,,,,,,,,,,,,,,,,,albus,https://www.vlr.gg/player/19154/albus?timespan=all
jett,(42) 41%,835,0.92,210.1,0.93,136.8,66%,0.71,0.19,0.19,0.19,596,640,158,161,155,albus,https://www.vlr.gg/player/19154/albus?timespan=all
sova,(21) 20%,429,0.92,171.2,0.82,122.8,69%,0.58,0.28,0.03,0.05,248,301,120,12,23,albus,https://www.vlr.gg/player/19154/albus?timespan=all
cypher,(8) 8%,165,0.78,168.6,0.74,115.1,65%,0.58,0.23,0.10,0.06,95,129,38,17,10,albus,https://www.vlr.gg/player/19154/albus?timespan=all
,,,,,,,,,,,,,,,,,Rainy,https://www.vlr.gg/player/1906/rainy?timespan=all
breach,(78) 23%,1607,0.75,188.0,1.03,118.0,69%,0.66,0.40,0.07,0.06,1062,1032,648,105,101,Rainy,https://www.vlr.gg/player/1906/rainy?timespan=all
omen,(78) 23%,1586,1.15,201.3,1.22,128.0,77%,0.73,0.41,0.07,0.07,1158,949,644,117,104,Rainy,https://www.vlr.gg/player/1906/rainy?timespan=all
sage,(35) 10%,704,1.07,212.4,1.19,134.7,72%,0.75,0.40,0.10,0.06,529,446,283,69,33,Rainy,https://www.vlr.gg/player/1906/rainy?timespan=all
,,,,,,,,,,,,,,,,,eugeneS,https://www.vlr.gg/player/10241/eugenes?timespan=all
jett,(72) 55%,1502,0.95,218.8,1.00,140.0,68%,0.78,0.13,0.19,0.18,1168,1172,197,285,269,eugeneS,https://www.vlr.gg/player/10241/eugenes?timespan=all
raze,(29) 22%,589,0.98,231.3,0.95,151.3,70%,0.76,0.22,0.16,0.18,446,468,132,97,108,eugeneS,https://www.vlr.gg/player/10241/eugenes?timespan=all
killjoy,(11) 8%,221,1.00,203.4,1.00,136.3,68%,0.72,0.16,0.07,0.09,160,160,36,16,19,eugeneS,https://www.vlr.gg/player/10241/eugenes?timespan=all
,,,,,,,,,,,,,,,,,kenobi,https://www.vlr.gg/player/2669/kenobi?timespan=all
skye,(72) 19%,1488,0.88,180.8,0.92,116.2,71%,0.65,0.29,0.09,0.09,964,1053,428,135,139,kenobi,https://www.vlr.gg/player/2669/kenobi?timespan=all
breach,(64) 17%,1315,0.92,175.8,0.91,115.2,72%,0.61,0.32,0.07,0.08,807,889,417,90,104,kenobi,https://www.vlr.gg/player/2669/kenobi?timespan=all
omen,(39) 10%,843,0.91,186.5,0.94,121.4,72%,0.66,0.28,0.10,0.12,557,590,235,82,101,kenobi,https://www.vlr.gg/player/2669/kenobi?timespan=all
,,,,,,,,,,,,,,,,,cttpckwN,https://www.vlr.gg/player/16552/cttpckwn?timespan=all
killjoy,(48) 36%,1016,1.08,216.1,1.10,150.6,70%,0.74,0.19,0.10,0.09,753,687,194,98,87,cttpckwN,https://www.vlr.gg/player/16552/cttpckwn?timespan=all
viper,(25) 19%,544,1.07,217.1,1.04,148.0,75%,0.72,0.36,0.10,0.09,391,376,196,54,47,cttpckwN,https://www.vlr.gg/player/16552/cttpckwn?timespan=all
cypher,(25) 19%,511,0.95,199.7,0.97,130.4,68%,0.68,0.29,0.10,0.13,346,356,148,49,68,cttpckwN,https://www.vlr.gg/player/16552/cttpckwn?timespan=all
,,,,,,,,,,,,,,,,,MerSa,https://www.vlr.gg/player/4892/mersa?timespan=all
breach,(112) 42%,2380,1.04,177.0,0.95,110.9,76%,0.62,0.47,0.05,0.05,1478,1562,1113,108,121,MerSa,https://www.vlr.gg/player/4892/mersa?timespan=all
skye,(68) 26%,1461,0.97,178.8,0.96,117.7,72%,0.63,0.35,0.08,0.09,927,968,505,113,125,MerSa,https://www.vlr.gg/player/4892/mersa?timespan=all
kayo,(53) 20%,1133,0.94,172.9,0.84,110.7,75%,0.58,0.55,0.06,0.08,659,785,623,65,91,MerSa,https://www.vlr.gg/player/4892/mersa?timespan=all
,,,,,,,,,,,,,,,,,Docent,https://www.vlr.gg/player/5500/docent?timespan=all
omen,(85) 25%,1835,1.02,205.2,0.96,131.1,71%,0.71,0.38,0.09,0.10,1310,1363,703,165,182,Docent,https://www.vlr.gg/player/5500/docent?timespan=all
viper,(83) 25%,1782,1.09,220.6,1.11,141.1,71%,0.77,0.30,0.10,0.09,1364,1226,529,180,161,Docent,https://www.vlr.gg/player/5500/docent?timespan=all
sage,(41) 12%,859,1.03,198.0,1.02,125.6,72%,0.70,0.29,0.09,0.08,598,586,245,79,65,Docent,https://www.vlr.gg/player/5500/docent?timespan=all
,,,,,,,,,,,,,,,,,Crewen,https://www.vlr.gg/player/12795/crewen?timespan=all
cypher,(76) 33%,1637,1.05,204.0,1.10,134.2,72%,0.74,0.22,0.09,0.07,1218,1110,360,151,118,Crewen,https://www.vlr.gg/player/12795/crewen?timespan=all
killjoy,(66) 28%,1372,1.09,212.8,1.17,145.7,71%,0.77,0.15,0.10,0.07,1050,895,205,142,101,Crewen,https://www.vlr.gg/player/12795/crewen?timespan=all
viper,(43) 19%,912,1.13,216.2,1.15,145.7,74%,0.77,0.28,0.10,0.08,701,608,257,88,77,Crewen,https://www.vlr.gg/player/12795/crewen?timespan=all
,,,,,,,,,,,,,,,,,Kromex,https://www.vlr.gg/player/1911/kromex?timespan=all
cypher,(40) 33%,830,0.97,180.2,0.93,116.2,70%,0.66,0.20,0.08,0.10,544,584,170,69,63,Kromex,https://www.vlr.gg/player/1911/kromex?timespan=all
sova,(30) 25%,607,1.02,186.1,0.99,122.9,72%,0.66,0.29,0.03,0.04,398,401,177,20,27,Kromex,https://www.vlr.gg/player/1911/kromex?timespan=all
killjoy,(28) 23%,594,0.99,195.9,1.03,127.3,71%,0.69,0.17,0.09,0.06,407,395,100,53,38,Kromex,https://www.vlr.gg/player/1911/kromex?timespan=all
,,,,,,,,,,,,,,,,,bnwgiggs,https://www.vlr.gg/player/10791/bnwgiggs?timespan=all
breach,(29) 39%,625,0.79,177.6,0.83,110.3,72%,0.61,0.47,0.06,0.05,380,459,291,35,34,bnwgiggs,https://www.vlr.gg/player/10791/bnwgiggs?timespan=all
kayo,(12) 16%,227,0.96,185.8,0.87,119.7,74%,0.63,0.56,0.08,0.14,143,164,126,18,31,bnwgiggs,https://www.vlr.gg/player/10791/bnwgiggs?timespan=all
jett,(9) 12%,184,0.87,216.0,0.88,126.3,61%,0.72,0.13,0.16,0.23,133,151,24,29,43,bnwgiggs,https://www.vlr.gg/player/10791/bnwgiggs?timespan=all
,,,,,,,,,,,,,,,,,SimonD4rk,https://www.vlr.gg/player/1470/simond4rk?timespan=all
jett,(186) 44%,3842,1.12,244.9,1.19,151.4,72%,0.86,0.15,0.21,0.16,3291,2772,589,804,580,SimonD4rk,https://www.vlr.gg/player/1470/simond4rk?timespan=all
raze,(162) 38%,3401,1.18,263.9,1.30,166.4,75%,0.90,0.21,0.19,0.13,3056,2351,725,662,454,SimonD4rk,https://www.vlr.gg/player/1470/simond4rk?timespan=all
chamber,(30) 7%,627,1.13,231.4,1.25,148.6,71%,0.84,0.13,0.16,0.11,526,422,82,100,67,SimonD4rk,https://www.vlr.gg/player/1470/simond4rk?timespan=all
,,,,,,,,,,,,,,,,,vAgue,https://www.vlr.gg/player/5609/vague?timespan=all
raze,(164) 53%,3419,1.06,238.6,1.10,157.3,71%,0.82,0.17,0.17,0.14,2820,2565,587,574,491,vAgue,https://www.vlr.gg/player/5609/vague?timespan=all
jett,(74) 24%,1570,1.11,247.8,1.22,158.4,69%,0.89,0.11,0.22,0.18,1405,1153,180,353,281,vAgue,https://www.vlr.gg/player/5609/vague?timespan=all
omen,(26) 8%,536,1.09,203.9,1.09,130.2,73%,0.76,0.37,0.07,0.09,407,375,196,37,48,vAgue,https://www.vlr.gg/player/5609/vague?timespan=all
,,,,,,,,,,,,,,,,,Jaf,https://www.vlr.gg/player/10403/jaf?timespan=all
omen,(120) 42%,2534,0.97,187.3,0.95,121.2,71%,0.67,0.34,0.07,0.08,1703,1800,864,190,215,Jaf,https://www.vlr.gg/player/10403/jaf?timespan=all
viper,(61) 21%,1222,0.96,191.9,0.98,126.6,68%,0.68,0.25,0.09,0.09,835,856,305,104,114,Jaf,https://www.vlr.gg/player/10403/jaf?timespan=all
astra,(43) 15%,906,1.02,196.5,1.02,127.6,71%,0.72,0.32,0.07,0.08,654,639,294,66,68,Jaf,https://www.vlr.gg/player/10403/jaf?timespan=all
,,,,,,,,,,,,,,,,,rite2ace,https://www.vlr.gg/player/3267/rite2ace?timespan=all
sova,(275) 55%,5512,1.11,199.2,1.17,132.7,75%,0.70,0.34,0.05,0.05,3837,3276,1881,286,285,rite2ace,https://www.vlr.gg/player/3267/rite2ace?timespan=all
skye,(93) 18%,1952,1.05,186.8,1.09,123.3,74%,0.68,0.31,0.06,0.07,1334,1225,603,109,128,rite2ace,https://www.vlr.gg/player/3267/rite2ace?timespan=all
omen,(38) 8%,798,0.95,196.9,1.12,124.6,73%,0.70,0.28,0.07,0.07,560,498,224,53,56,rite2ace,https://www.vlr.gg/player/3267/rite2ace?timespan=all
,,,,,,,,,,,,,,,,,req,https://www.vlr.gg/player/25152/req?timespan=all
jett,(185) 44%,3793,1.17,249.1,1.30,158.3,72%,0.90,0.12,0.22,0.15,3428,2643,442,820,551,req,https://www.vlr.gg/player/25152/req?timespan=all
raze,(77) 18%,1647,1.10,242.3,1.17,161.5,73%,0.85,0.18,0.18,0.13,1392,1185,295,295,211,req,https://www.vlr.gg/player/25152/req?timespan=all
chamber,(41) 10%,853,1.20,239.8,1.33,155.9,72%,0.89,0.11,0.15,0.10,763,575,95,129,87,req,https://www.vlr.gg/player/25152/req?timespan=all
,,,,,,,,,,,,,,,,,Feniz,https://www.vlr.gg/player/7616/feniz?timespan=all
cypher,(85) 37%,1763,1.07,191.9,1.08,128.1,74%,0.70,0.21,0.07,0.06,1237,1149,372,114,111,Feniz,https://www.vlr.gg/player/7616/feniz?timespan=all
killjoy,(58) 25%,1199,1.16,224.7,1.26,152.0,73%,0.79,0.19,0.10,0.07,943,751,229,114,84,Feniz,https://www.vlr.gg/player/7616/feniz?timespan=all
kayo,(18) 8%,356,1.19,234.6,1.30,149.3,76%,0.81,0.42,0.09,0.09,288,222,148,31,31,Feniz,https://www.vlr.gg/player/7616/feniz?timespan=all
,,,,,,,,,,,,,,,,,Fidelwow,https://www.vlr.gg/player/2345/fidelwow?timespan=all
killjoy,(22) 25%,478,1.00,196.0,1.01,125.9,71%,0.70,0.17,0.07,0.09,335,331,79,33,44,Fidelwow,https://www.vlr.gg/player/2345/fidelwow?timespan=all
sage,(13) 15%,262,0.82,170.0,0.86,105.5,73%,0.60,0.26,0.06,0.10,156,182,69,15,20,Fidelwow,https://www.vlr.gg/player/2345/fidelwow?timespan=all
viper,(12) 13%,242,0.92,189.2,0.86,125.1,72%,0.63,0.36,0.07,0.12,152,176,87,17,29,Fidelwow,https://www.vlr.gg/player/2345/fidelwow?timespan=all
,,,,,,,,,,,,,,,,,WAT,https://www.vlr.gg/player/1770/wat?timespan=all
omen,(162) 39%,3467,1.00,192.1,1.02,123.9,74%,0.69,0.26,0.08,0.09,2375,2325,908,293,298,WAT,https://www.vlr.gg/player/1770/wat?timespan=all
astra,(126) 30%,2535,1.06,196.1,1.12,125.7,74%,0.72,0.31,0.07,0.06,1816,1616,778,183,158,WAT,https://www.vlr.gg/player/1770/wat?timespan=all
viper,(84) 20%,1723,1.07,210.8,1.11,138.2,73%,0.75,0.27,0.08,0.07,1286,1155,458,146,127,WAT,https://www.vlr.gg/player/1770/wat?timespan=all
,,,,,,,,,,,,,,,,,rood,https://www.vlr.gg/player/1688/rood?timespan=all
killjoy,(110) 31%,2376,0.96,186.3,0.99,126.7,69%,0.63,0.18,0.08,0.09,1496,1516,419,200,207,rood,https://www.vlr.gg/player/1688/rood?timespan=all
chamber,(110) 31%,2331,1.01,206.4,1.09,135.0,69%,0.73,0.16,0.15,0.12,1690,1556,381,354,286,rood,https://www.vlr.gg/player/1688/rood?timespan=all
omen,(59) 17%,1231,0.88,198.3,1.00,121.7,66%,0.69,0.26,0.10,0.10,848,848,321,129,111,rood,https://www.vlr.gg/player/1688/rood?timespan=all
,,,,,,,,,,,,,,,,,Daicute,https://www.vlr.gg/player/8165/daicute?timespan=all
jett,(93) 43%,1936,1.09,244.4,1.18,151.6,69%,0.86,0.16,0.17,0.15,1672,1422,310,329,290,Daicute,https://www.vlr.gg/player/8165/daicute?timespan=all
reyna,(29) 13%,618,1.10,243.7,1.13,151.1,68%,0.84,0.21,0.14,0.13,522,460,130,87,79,Daicute,https://www.vlr.gg/player/8165/daicute?timespan=all
chamber,(28) 13%,561,1.08,226.0,1.15,148.9,71%,0.81,0.16,0.11,0.12,453,395,88,64,65,Daicute,https://www.vlr.gg/player/8165/daicute?timespan=all
,,,,,,,,,,,,,,,,,RoLEX,https://www.vlr.gg/player/23559/rolex?timespan=all
killjoy,(59) 40%,1267,0.98,200.5,0.99,136.9,71%,0.68,0.18,0.10,0.09,861,872,233,128,115,RoLEX,https://www.vlr.gg/player/23559/rolex?timespan=all
viper,(31) 21%,680,1.02,202.5,1.00,134.0,71%,0.69,0.30,0.09,0.09,468,469,206,59,60,RoLEX,https://www.vlr.gg/player/23559/rolex?timespan=all
jett,(23) 16%,460,1.06,250.6,1.16,154.3,70%,0.87,0.19,0.22,0.19,398,344,87,99,88,RoLEX,https://www.vlr.gg/player/23559/rolex?timespan=all
,,,,,,,,,,,,,,,,,Ender,https://www.vlr.gg/player/27053/ender?timespan=all
raze,(16) 31%,329,0.94,217.0,0.93,141.5,66%,0.73,0.18,0.16,0.17,240,258,58,51,57,Ender,https://www.vlr.gg/player/27053/ender?timespan=all
killjoy,(9) 18%,201,1.11,225.3,1.18,148.5,72%,0.80,0.16,0.10,0.07,160,136,33,20,15,Ender,https://www.vlr.gg/player/27053/ender?timespan=all
skye,(6) 12%,124,1.03,204.0,0.91,132.3,77%,0.69,0.60,0.03,0.04,86,94,74,4,5,Ender,https://www.vlr.gg/player/27053/ender?timespan=all
,,,,,,,,,,,,,,,,,b3ta,https://www.vlr.gg/player/2368/b3ta?timespan=all
omen,(159) 36%,3380,1.00,189.9,0.97,120.8,76%,0.67,0.38,0.08,0.08,2264,2344,1297,259,268,b3ta,https://www.vlr.gg/player/2368/b3ta?timespan=all
astra,(112) 25%,2261,1.08,195.9,1.09,128.1,77%,0.71,0.39,0.07,0.08,1604,1472,878,162,172,b3ta,https://www.vlr.gg/player/2368/b3ta?timespan=all
brimstone,(81) 18%,1689,1.06,199.7,1.02,129.2,78%,0.69,0.45,0.07,0.08,1163,1136,765,125,122,b3ta,https://www.vlr.gg/player/2368/b3ta?timespan=all
,,,,,,,,,,,,,,,,,ANXiOS,https://www.vlr.gg/player/29742/anxios?timespan=all
omen,(69) 39%,1401,0.97,189.8,0.95,124.9,74%,0.67,0.49,0.09,0.11,932,986,686,122,153,ANXiOS,https://www.vlr.gg/player/29742/anxios?timespan=all
skye,(40) 23%,842,0.84,158.5,0.78,99.9,71%,0.55,0.43,0.08,0.08,459,586,361,64,69,ANXiOS,https://www.vlr.gg/player/29742/anxios?timespan=all
viper,(21) 12%,453,0.88,190.1,0.88,128.0,68%,0.66,0.27,0.10,0.13,298,340,122,46,58,ANXiOS,https://www.vlr.gg/player/29742/anxios?timespan=all
,,,,,,,,,,,,,,,,,suther,https://www.vlr.gg/player/2464/suther?timespan=all
raze,(91) 37%,1841,1.10,246.6,1.22,157.5,73%,0.84,0.27,0.13,0.12,1545,1265,490,237,228,suther,https://www.vlr.gg/player/2464/suther?timespan=all
viper,(49) 20%,977,1.09,201.2,1.10,133.1,76%,0.69,0.39,0.08,0.10,678,617,383,76,95,suther,https://www.vlr.gg/player/2464/suther?timespan=all
kayo,(28) 11%,610,1.04,181.1,0.95,119.4,77%,0.60,0.66,0.08,0.07,369,390,400,51,41,suther,https://www.vlr.gg/player/2464/suther?timespan=all
,,,,,,,,,,,,,,,,,Dobsha,https://www.vlr.gg/player/2497/dobsha?timespan=all
jett,(121) 76%,2421,1.14,229.3,1.28,141.1,72%,0.82,0.15,0.16,0.10,1995,1558,364,378,236,Dobsha,https://www.vlr.gg/player/2497/dobsha?timespan=all
raze,(18) 11%,369,1.16,239.5,1.22,158.0,73%,0.82,0.15,0.15,0.10,304,249,56,56,37,Dobsha,https://www.vlr.gg/player/2497/dobsha?timespan=all
sage,(8) 5%,162,0.98,204.5,1.04,130.1,70%,0.73,0.30,0.06,0.10,118,113,49,10,16,Dobsha,https://www.vlr.gg/player/2497/dobsha?timespan=all
,,,,,,,,,,,,,,,,,NaturE,https://www.vlr.gg/player/4927/nature?timespan=all
sova,(74) 22%,1498,1.11,203.4,1.11,138.4,75%,0.70,0.32,0.07,0.06,1051,949,483,101,92,NaturE,https://www.vlr.gg/player/4927/nature?timespan=all
viper,(70) 21%,1471,1.15,214.4,1.15,140.6,76%,0.73,0.31,0.09,0.08,1077,936,452,139,119,NaturE,https://www.vlr.gg/player/4927/nature?timespan=all
breach,(37) 11%,743,0.99,179.5,0.92,119.3,75%,0.63,0.39,0.05,0.05,467,508,289,38,35,NaturE,https://www.vlr.gg/player/4927/nature?timespan=all
,,,,,,,,,,,,,,,,,starkk,https://www.vlr.gg/player/1493/starkk?timespan=all
jett,(76) 22%,1562,1.24,226.1,1.16,140.9,77%,0.80,0.17,0.20,0.14,1247,1078,272,305,218,starkk,https://www.vlr.gg/player/1493/starkk?timespan=all
raze,(68) 20%,1400,1.17,258.2,1.18,161.1,75%,0.85,0.26,0.19,0.13,1192,1006,360,265,180,starkk,https://www.vlr.gg/player/1493/starkk?timespan=all
omen,(59) 17%,1214,1.08,181.2,1.08,115.0,75%,0.65,0.44,0.07,0.06,793,733,539,86,72,starkk,https://www.vlr.gg/player/1493/starkk?timespan=all
,,,,,,,,,,,,,,,,,Getoxic,https://www.vlr.gg/player/8292/getoxic?timespan=all
killjoy,(16) 22%,331,0.97,197.0,0.93,129.7,71%,0.66,0.22,0.07,0.08,217,233,73,24,25,Getoxic,https://www.vlr.gg/player/8292/getoxic?timespan=all
brimstone,(13) 18%,271,0.95,179.7,0.83,120.0,72%,0.58,0.48,0.08,0.07,157,190,131,22,20,Getoxic,https://www.vlr.gg/player/8292/getoxic?timespan=all
breach,(12) 16%,248,0.78,139.8,0.69,89.7,68%,0.50,0.43,0.03,0.07,124,181,107,7,17,Getoxic,https://www.vlr.gg/player/8292/getoxic?timespan=all
,,,,,,,,,,,,,,,,,b4rtin,https://www.vlr.gg/player/35094/b4rtin?timespan=all
omen,(26) 47%,524,1.01,163.2,0.98,102.0,75%,0.58,0.47,0.05,0.05,304,310,244,26,27,b4rtin,https://www.vlr.gg/player/35094/b4rtin?timespan=all
brimstone,(12) 22%,261,1.18,195.6,1.19,128.3,78%,0.70,0.41,0.05,0.05,182,153,106,13,12,b4rtin,https://www.vlr.gg/player/35094/b4rtin?timespan=all
astra,(12) 22%,258,1.02,161.6,0.95,108.2,76%,0.57,0.43,0.04,0.05,148,156,112,10,12,b4rtin,https://www.vlr.gg/player/35094/b4rtin?timespan=all
,,,,,,,,,,,,,,,,,zePiCzz,https://www.vlr.gg/player/15091/zepiczz?timespan=all
sova,(72) 56%,1451,1.10,204.8,1.06,137.8,75%,0.69,0.36,0.07,0.05,1008,955,520,97,68,zePiCzz,https://www.vlr.gg/player/15091/zepiczz?timespan=all
viper,(14) 11%,279,0.97,194.2,0.97,126.3,69%,0.66,0.28,0.07,0.10,184,190,78,20,27,zePiCzz,https://www.vlr.gg/player/15091/zepiczz?timespan=all
skye,(12) 9%,254,0.87,152.9,0.77,98.6,68%,0.55,0.35,0.06,0.06,140,182,90,16,14,zePiCzz,https://www.vlr.gg/player/15091/zepiczz?timespan=all
,,,,,,,,,,,,,,,,,Milooo,https://www.vlr.gg/player/26384/milooo?timespan=all
killjoy,(12) 19%,251,0.97,201.3,0.95,141.6,67%,0.72,0.21,0.11,0.13,180,189,53,28,32,Milooo,https://www.vlr.gg/player/26384/milooo?timespan=all
viper,(12) 19%,229,1.10,215.0,1.22,145.3,75%,0.79,0.24,0.07,0.09,180,147,54,17,21,Milooo,https://www.vlr.gg/player/26384/milooo?timespan=all
omen,(9) 15%,187,1.12,215.6,1.13,140.2,76%,0.75,0.50,0.14,0.06,141,125,94,27,11,Milooo,https://www.vlr.gg/player/26384/milooo?timespan=all
,,,,,,,,,,,,,,,,,Jesse,https://www.vlr.gg/player/2653/jesse?timespan=all
sova,(123) 30%,2514,1.21,241.5,1.26,153.1,78%,0.84,0.34,0.10,0.07,2104,1669,860,252,183,Jesse,https://www.vlr.gg/player/2653/jesse?timespan=all
omen,(77) 19%,1687,1.11,211.7,1.12,136.1,74%,0.76,0.35,0.09,0.07,1276,1136,589,157,124,Jesse,https://www.vlr.gg/player/2653/jesse?timespan=all
viper,(48) 12%,998,1.17,224.0,1.22,148.9,70%,0.81,0.27,0.08,0.08,809,665,274,83,81,Jesse,https://www.vlr.gg/player/2653/jesse?timespan=all
,,,,,,,,,,,,,,,,,Instxnct,https://www.vlr.gg/player/10060/instxnct?timespan=all
raze,(128) 42%,2519,1.12,241.0,1.18,157.7,73%,0.82,0.20,0.19,0.17,2070,1753,507,482,416,Instxnct,https://www.vlr.gg/player/10060/instxnct?timespan=all
